Count,TYPE,X,Y
1,PROPERTY,-90.46765269,38.58412508
1,PROPERTY,-90.46760295,38.52089039
1,PROPERTY,-90.46754522,38.50206179
1,PROPERTY,-90.46745007,38.58275371
1,PROPERTY,-90.46729838,38.68092811
1,PROPERTY,-90.46727653,38.51888909
1,PROPERTY,-90.46687833,38.76914842
1,PROPERTY,-90.46685454,38.58178807
1,PROPERTY,-90.46683475,38.76856058
1,PROPERTY,-90.46674909,38.76910569
1,PROPERTY,-90.46651545,38.54258871
1,PROPERTY,-90.46651545,38.54258871
1,PROPERTY,-90.46651545,38.54258871
1,PROPERTY,-90.46635817,38.52235561
1,PROPERTY,-90.46630845,38.68267129
1,PROPERTY,-90.46630845,38.68267129
1,PERSON,-90.46603844,38.53825965
1,PERSON,-90.46603844,38.53825965
1,PERSON,-90.46603844,38.53825965
1,PROPERTY,-90.4660285,38.51190066
1,PROPERTY,-90.46601147,38.50368909
1,PROPERTY,-90.46601147,38.50368909
1,PROPERTY,-90.46598753,38.6825805
1,PROPERTY,-90.46598753,38.6825805
1,PROPERTY,-90.46588587,38.68174568
1,PROPERTY,-90.4658586,38.68680856
1,PROPERTY,-90.46575477,38.51199243
1,PROPERTY,-90.46573848,38.52771502
1,PROPERTY,-90.46553375,38.68121097
1,PROPERTY,-90.46535196,38.54273078
1,PROPERTY,-90.46535196,38.54273078
1,PROPERTY,-90.46535196,38.54273078
1,PROPERTY,-90.46535196,38.54273078
1,PROPERTY,-90.46535196,38.54273078
1,PROPERTY,-90.46535196,38.54273078
1,PROPERTY,-90.46524551,38.77716333
1,PROPERTY,-90.46524551,38.77716333
1,PROPERTY,-90.46524551,38.77716333
1,PROPERTY,-90.46524551,38.77716333
1,PROPERTY,-90.46524551,38.77716333
1,PROPERTY,-90.46518266,38.6766627
1,PROPERTY,-90.46518266,38.6766627
1,PROPERTY,-90.46518266,38.6766627
1,PROPERTY,-90.46518266,38.6766627
1,PROPERTY,-90.46518266,38.6766627
1,PROPERTY,-90.46518266,38.6766627
1,PROPERTY,-90.46518266,38.6766627
1,PERSON,-90.46510065,38.54274289
1,PROPERTY,-90.46510065,38.54274289
1,PROPERTY,-90.46491521,38.77713827
1,PROPERTY,-90.46482697,38.50306314
1,PROPERTY,-90.4646167,38.67641785
1,PROPERTY,-90.4646167,38.67641785
1,PROPERTY,-90.46458624,38.77157137
1,PROPERTY,-90.46451023,38.76098246
1,PROPERTY,-90.46448765,38.68071261
1,PROPERTY,-90.46442789,38.53900752
1,PROPERTY,-90.46439029,38.77498156
1,PROPERTY,-90.46437334,38.55439885
1,PROPERTY,-90.46433393,38.67629649
1,PROPERTY,-90.46433393,38.67629649
1,PROPERTY,-90.46433393,38.67629649
1,PROPERTY,-90.46433393,38.67629649
1,PROPERTY,-90.46433393,38.67629649
1,PERSON,-90.46426147,38.56354115
1,PERSON,-90.46426147,38.56354115
1,PROPERTY,-90.46417663,38.53811555
1,PROPERTY,-90.46400121,38.50541598
1,PROPERTY,-90.4637362,38.52195492
1,PROPERTY,-90.46347492,38.67593192
1,PROPERTY,-90.46347492,38.67593192
1,PROPERTY,-90.46347492,38.67593192
1,PROPERTY,-90.46347492,38.67593192
1,PROPERTY,-90.46347492,38.67593192
1,PROPERTY,-90.46347492,38.67593192
1,PROPERTY,-90.46347492,38.67593192
1,PROPERTY,-90.46347492,38.67593192
1,PROPERTY,-90.46341263,38.77650184
1,PROPERTY,-90.46338333,38.67589086
1,PROPERTY,-90.46338333,38.67589086
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46336291,38.54262404
1,PROPERTY,-90.46333161,38.57422031
1,PROPERTY,-90.46325983,38.54262404
1,PROPERTY,-90.46325983,38.54262404
1,PERSON,-90.46315676,38.54262404
1,PERSON,-90.46315435,38.67578819
1,PROPERTY,-90.46315435,38.67578819
1,PROPERTY,-90.46284753,38.54262405
1,PROPERTY,-90.46269509,38.67558941
1,PERSON,-90.4626534,38.52523681
1,PROPERTY,-90.46254218,38.76122284
1,PROPERTY,-90.46248144,38.76510933
1,PROPERTY,-90.46246097,38.67549414
1,PROPERTY,-90.46245169,38.5240624
1,PROPERTY,-90.46237975,38.6889958
1,PROPERTY,-90.46233992,38.77621137
1,PROPERTY,-90.46233992,38.77621137
1,PROPERTY,-90.46215484,38.50725514
1,PERSON,-90.46211607,38.5655803
1,PERSON,-90.46211607,38.5655803
1,PROPERTY,-90.46208735,38.50469811
1,PROPERTY,-90.46186211,38.76615669
1,PROPERTY,-90.46180529,38.56733781
1,PROPERTY,-90.46157355,38.50142584
1,PROPERTY,-90.46100798,38.69047396
1,PROPERTY,-90.46053724,38.5236521
1,PROPERTY,-90.45977623,38.50714219
1,PROPERTY,-90.45964773,38.57605538
1,PROPERTY,-90.45913831,38.54259942
1,PROPERTY,-90.45913831,38.54259942
1,PROPERTY,-90.45893283,38.68787384
1,PROPERTY,-90.45893248,38.67817121
1,PROPERTY,-90.45882492,38.6813904
1,PROPERTY,-90.45875637,38.54079097
1,PROPERTY,-90.45872249,38.76190659
1,PROPERTY,-90.45820555,38.50986849
1,PROPERTY,-90.45814218,38.56306655
1,PROPERTY,-90.45786608,38.50133169
1,PROPERTY,-90.45778298,38.67898692
1,PERSON,-90.45767703,38.5404394
1,PROPERTY,-90.4575773,38.67896602
1,PROPERTY,-90.45740924,38.51022294
1,PROPERTY,-90.45698251,38.67758423
1,PROPERTY,-90.45685728,38.69173589
1,PROPERTY,-90.45683465,38.67886596
1,PROPERTY,-90.45671676,38.50677455
1,PROPERTY,-90.45669735,38.53977161
1,PROPERTY,-90.45666238,38.50132449
1,PROPERTY,-90.45650514,38.77445532
1,PROPERTY,-90.45643855,38.53337765
1,PROPERTY,-90.45636431,38.5607672
1,PROPERTY,-90.45631447,38.54256489
1,PROPERTY,-90.45631447,38.54256489
1,PROPERTY,-90.45631447,38.54256489
1,PROPERTY,-90.45631447,38.54256489
1,PROPERTY,-90.45631447,38.54256489
1,PROPERTY,-90.45631447,38.54256489
1,PROPERTY,-90.45613193,38.50311636
1,PROPERTY,-90.45610985,38.53998168
1,PROPERTY,-90.45610985,38.53998168
1,PROPERTY,-90.45601176,38.50168306
1,PROPERTY,-90.45601176,38.50168306
1,PROPERTY,-90.45578889,38.77235535
1,PROPERTY,-90.45576627,38.7723457
1,PROPERTY,-90.45559715,38.56988437
1,PROPERTY,-90.45550937,38.68832843
1,PROPERTY,-90.45541182,38.53817637
1,PROPERTY,-90.45538491,38.60566905
1,PROPERTY,-90.4553709,38.77138614
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45534239,38.50352195
1,PROPERTY,-90.45527707,38.76252462
1,PROPERTY,-90.45527707,38.76252462
1,PROPERTY,-90.45521513,38.53867177
1,PROPERTY,-90.45519257,38.56966259
1,PROPERTY,-90.45481627,38.76258071
1,PROPERTY,-90.45481627,38.76258071
1,PERSON,-90.45481627,38.76258071
1,PROPERTY,-90.45481627,38.76258071
1,PROPERTY,-90.45481627,38.76258071
1,PROPERTY,-90.45481627,38.76258071
1,PROPERTY,-90.45481627,38.76258071
1,PROPERTY,-90.45466458,38.5036155
1,PROPERTY,-90.45463979,38.68168994
1,PROPERTY,-90.4543519,38.76706014
1,PROPERTY,-90.45433009,38.53898608
1,PROPERTY,-90.45431729,38.56688026
1,PROPERTY,-90.45429522,38.75945892
1,PROPERTY,-90.45429522,38.75945892
1,PROPERTY,-90.45429522,38.75945892
1,PROPERTY,-90.45429522,38.75945892
1,PROPERTY,-90.45416547,38.60605968
1,PROPERTY,-90.45412955,38.60610214
1,PROPERTY,-90.45410585,38.53683907
1,PROPERTY,-90.45406978,38.60613261
1,PROPERTY,-90.45375223,38.53994566
1,PROPERTY,-90.45367823,38.50381759
1,PROPERTY,-90.45367823,38.50381759
1,PROPERTY,-90.45355433,38.75997961
1,PROPERTY,-90.45355433,38.75997961
1,PROPERTY,-90.45355433,38.75997961
1,PROPERTY,-90.45355433,38.75997961
1,PROPERTY,-90.45325072,38.677111
1,PROPERTY,-90.45322339,38.54255151
1,PROPERTY,-90.45322339,38.54255151
1,PROPERTY,-90.45322339,38.54255151
1,PROPERTY,-90.45322339,38.54255151
1,PROPERTY,-90.45279253,38.67856923
1,PROPERTY,-90.45277509,38.53516589
1,PROPERTY,-90.45277509,38.53516589
1,PROPERTY,-90.45277509,38.53516589
1,PROPERTY,-90.45255433,38.54072932
1,PROPERTY,-90.45230472,38.51807902
1,PROPERTY,-90.45219667,38.67501997
1,PROPERTY,-90.45217297,38.50826666
1,PROPERTY,-90.45197207,38.67901048
1,PROPERTY,-90.45192076,38.77439288
1,PROPERTY,-90.45143786,38.54001344
1,PROPERTY,-90.45089791,38.68270736
1,PERSON,-90.45087867,38.50163057
1,PERSON,-90.45087867,38.50163057
1,PERSON,-90.45087867,38.50163057
1,PERSON,-90.45087867,38.50163057
1,PROPERTY,-90.45075143,38.50497616
1,PERSON,-90.45075143,38.50497616
1,PROPERTY,-90.45075143,38.50497616
1,PROPERTY,-90.45075143,38.50497616
1,PROPERTY,-90.45075143,38.50497616
1,PROPERTY,-90.45069551,38.67937326
1,PROPERTY,-90.45069551,38.67937326
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.45046241,38.67348371
1,PROPERTY,-90.4503905,38.67360011
1,PROPERTY,-90.4503905,38.67360011
1,PROPERTY,-90.4503905,38.67360011
1,PROPERTY,-90.4503905,38.67360011
1,PROPERTY,-90.44976896,38.50610868
1,PROPERTY,-90.44976896,38.50610868
1,PROPERTY,-90.44976896,38.50610868
1,PROPERTY,-90.44976896,38.50610868
1,PROPERTY,-90.44934448,38.52905242
1,PROPERTY,-90.44927856,38.54689007
1,PROPERTY,-90.44925283,38.54321889
1,PERSON,-90.44917082,38.51444473
1,PROPERTY,-90.44916468,38.53301305
1,PROPERTY,-90.44910718,38.53540761
1,PROPERTY,-90.44908414,38.51347482
1,PROPERTY,-90.44908414,38.51347482
1,PROPERTY,-90.44908414,38.51347482
1,PROPERTY,-90.44841795,38.50694091
1,PERSON,-90.4482086,38.68633673
1,PROPERTY,-90.44815493,38.54119941
1,PROPERTY,-90.44796746,38.55590226
1,PROPERTY,-90.44777102,38.51105528
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PERSON,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PROPERTY,-90.44734921,38.50877457
1,PERSON,-90.44734921,38.50877457
1,PROPERTY,-90.4470331,38.75139099
1,PROPERTY,-90.44703008,38.52873384
1,PROPERTY,-90.44700041,38.50193903
1,PROPERTY,-90.44700041,38.50193903
1,PROPERTY,-90.44700041,38.50193903
1,PROPERTY,-90.44700041,38.50193903
1,PROPERTY,-90.44700041,38.50193903
1,PROPERTY,-90.44698472,38.50234707
1,PROPERTY,-90.44698472,38.50234707
1,PROPERTY,-90.44698472,38.50234707
1,PROPERTY,-90.44693373,38.5036732
1,PROPERTY,-90.44693373,38.5036732
1,PROPERTY,-90.44688274,38.50499933
1,PROPERTY,-90.44688274,38.50499933
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683959,38.50612144
1,PROPERTY,-90.44683912,38.50683379
1,PROPERTY,-90.44683912,38.50683379
1,PROPERTY,-90.44681445,38.5403416
1,PROPERTY,-90.4467205,38.51157204
1,PROPERTY,-90.44665966,38.5181717
1,PROPERTY,-90.44656498,38.5116225
1,PROPERTY,-90.44656498,38.5116225
1,PROPERTY,-90.44656498,38.5116225
1,PROPERTY,-90.44633607,38.51168397
1,PROPERTY,-90.44633607,38.51168397
1,PROPERTY,-90.44633607,38.51168397
1,PROPERTY,-90.44626745,38.53166113
1,PROPERTY,-90.44618357,38.51172501
1,PROPERTY,-90.44587432,38.68630963
1,PROPERTY,-90.44581069,38.53051303
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.4457607,38.50928896
1,PROPERTY,-90.44532843,38.50720329
1,PROPERTY,-90.44523548,38.50460635
1,PROPERTY,-90.44521371,38.50519384
1,PROPERTY,-90.44499205,38.51632634
1,PROPERTY,-90.44489671,38.53237174
1,PROPERTY,-90.44479053,38.5073055
1,PROPERTY,-90.44477645,38.68649603
1,PERSON,-90.44477645,38.68649603
1,PROPERTY,-90.44477452,38.68645834
1,PROPERTY,-90.44472144,38.53141477
1,PROPERTY,-90.44472144,38.53141477
1,PROPERTY,-90.44453101,38.5132536
1,PROPERTY,-90.44442958,38.53658368
1,PROPERTY,-90.44435685,38.51215826
1,PROPERTY,-90.44431718,38.51205294
1,PROPERTY,-90.44428424,38.67645626
1,PROPERTY,-90.44421663,38.53658076
1,PROPERTY,-90.44410488,38.50752965
1,PROPERTY,-90.44400124,38.53668767
1,PROPERTY,-90.44387569,38.53481803
1,PERSON,-90.44366164,38.50752803
1,PROPERTY,-90.44349496,38.53058064
1,PROPERTY,-90.44327371,38.54311227
1,PROPERTY,-90.44312319,38.51242372
1,PROPERTY,-90.44312319,38.51242372
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44287896,38.50755116
1,PROPERTY,-90.44243975,38.54331014
1,PROPERTY,-90.44243975,38.54331014
1,PROPERTY,-90.4422239,38.53072764
1,PROPERTY,-90.44221789,38.5126318
1,PROPERTY,-90.44221789,38.5126318
1,PROPERTY,-90.44221789,38.5126318
1,PROPERTY,-90.44221789,38.5126318
1,PROPERTY,-90.4420144,38.68538918
1,PROPERTY,-90.44199063,38.51268418
1,PROPERTY,-90.44176428,38.51392074
1,PERSON,-90.44175802,38.54296434
1,PROPERTY,-90.44175802,38.54296434
1,PROPERTY,-90.44175802,38.54296434
1,PROPERTY,-90.44175802,38.54296434
1,PROPERTY,-90.44175802,38.54296434
1,PROPERTY,-90.44175802,38.54296434
1,PROPERTY,-90.44175802,38.54296434
1,PROPERTY,-90.44175441,38.50782344
1,PROPERTY,-90.44175441,38.50782344
1,PROPERTY,-90.44138857,38.53321181
1,PROPERTY,-90.44127216,38.68824919
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PERSON,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44118935,38.50792855
1,PROPERTY,-90.44102625,38.53628458
1,PROPERTY,-90.44102313,38.54409673
1,PROPERTY,-90.44074903,38.51305449
1,PROPERTY,-90.44066576,38.67466979
1,PROPERTY,-90.44050455,38.51207401
1,PROPERTY,-90.43989699,38.67505339
1,PROPERTY,-90.4397802,38.67556351
1,PROPERTY,-90.43976258,38.67524624
1,PROPERTY,-90.43973977,38.50810445
1,PROPERTY,-90.439433,38.51322837
1,PROPERTY,-90.43937442,38.69164524
1,PROPERTY,-90.439115,38.51328011
1,PROPERTY,-90.43903345,38.55259051
1,PROPERTY,-90.43901841,38.51328809
1,PROPERTY,-90.4389883,38.69161211
1,PROPERTY,-90.43897983,38.69161127
1,PROPERTY,-90.43884236,38.55251223
1,PROPERTY,-90.43874211,38.55201375
1,PROPERTY,-90.43868567,38.55190081
1,PROPERTY,-90.43852129,38.69155768
1,PROPERTY,-90.43837854,38.52744858
1,PROPERTY,-90.43837584,38.51331751
1,PROPERTY,-90.43837369,38.5273388
1,PROPERTY,-90.43837369,38.5273388
1,PROPERTY,-90.43837369,38.5273388
1,PROPERTY,-90.43837369,38.5273388
1,PROPERTY,-90.43837369,38.5273388
1,PROPERTY,-90.43837369,38.5273388
1,PROPERTY,-90.43819064,38.50874965
1,PROPERTY,-90.43819064,38.50874965
1,PROPERTY,-90.4379074,38.537867
1,PROPERTY,-90.43684951,38.5184132
1,PROPERTY,-90.43681332,38.51233958
1,PROPERTY,-90.43679332,38.68204144
1,PROPERTY,-90.43675598,38.51230433
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PERSON,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PERSON,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.4366295,38.50850696
1,PROPERTY,-90.43662012,38.5082528
1,PROPERTY,-90.43549384,38.54507496
1,PROPERTY,-90.43549384,38.54507496
1,PROPERTY,-90.4354157,38.50726354
1,PROPERTY,-90.4354157,38.50726354
1,PROPERTY,-90.43470327,38.68176815
1,PROPERTY,-90.43452173,38.50667367
1,PROPERTY,-90.43439115,38.51326524
1,PROPERTY,-90.43413654,38.67443823
1,PROPERTY,-90.43371263,38.51116541
1,PROPERTY,-90.43283172,38.68807337
1,PERSON,-90.43202754,38.68281376
1,PERSON,-90.43202754,38.68281376
1,PROPERTY,-90.43188198,38.69142176
1,PROPERTY,-90.43169444,38.68583888
1,PROPERTY,-90.43154004,38.51209326
1,PROPERTY,-90.43082335,38.51166337
1,PROPERTY,-90.43070469,38.69372187
1,PERSON,-90.43050283,38.69395471
1,PROPERTY,-90.4302387,38.50375112
1,PROPERTY,-90.43018308,38.69091378
1,PROPERTY,-90.43011368,38.67661673
1,PROPERTY,-90.42993397,38.67562911
1,PROPERTY,-90.42975979,38.67348117
1,PROPERTY,-90.42868681,38.69351817
1,PROPERTY,-90.42848754,38.68999582
1,PROPERTY,-90.42762925,38.68532042
1,PROPERTY,-90.42757629,38.6934049
1,PROPERTY,-90.42585773,38.69383329
1,PROPERTY,-90.42509698,38.68862004
1,PROPERTY,-90.42491347,38.69374371
1,PROPERTY,-90.42454805,38.69186323
1,PROPERTY,-90.42282657,38.6909932
1,PERSON,-90.42224683,38.50184162
1,PROPERTY,-90.42224683,38.50184162
1,PROPERTY,-90.42222134,38.69063916
